Time,ID,Bus,DataLen,Front_Left_Speed,Front_Right_Speed,
946702827.738000,0x65D,0,8,105.468RPM,0RPM,
946702827.750000,0x65D,0,8,105.468RPM,0RPM,
946702827.755000,0x65D,0,8,105.468RPM,0RPM,
946702827.772000,0x65D,0,8,108.398RPM,0RPM,
946702827.772000,0x65D,0,8,105.468RPM,0RPM,
946702827.798000,0x65D,0,8,105.468RPM,0RPM,
946702827.798000,0x65D,0,8,102.539RPM,0RPM,
946702827.809000,0x65D,0,8,102.539RPM,0RPM,
946702827.815000,0x65D,0,8,99.609RPM,0RPM,
946702827.822000,0x65D,0,8,102.539RPM,0RPM,
946702827.834000,0x65D,0,8,99.609RPM,0RPM,
946702827.846000,0x65D,0,8,96.679RPM,0RPM,
946702827.856000,0x65D,0,8,99.609RPM,0RPM,
946702827.863000,0x65D,0,8,96.679RPM,0RPM,
946702827.875000,0x65D,0,8,96.679RPM,0RPM,
946702827.894000,0x65D,0,8,93.75RPM,0RPM,
946702827.894000,0x65D,0,8,93.75RPM,0RPM,
946702827.905000,0x65D,0,8,96.679RPM,0RPM,
946702827.915000,0x65D,0,8,93.75RPM,0RPM,
946702827.930000,0x65D,0,8,93.75RPM,0RPM,
946702827.940000,0x65D,0,8,93.75RPM,0RPM,
946702827.953000,0x65D,0,8,90.82RPM,0RPM,
946702827.954000,0x65D,0,8,87.89RPM,0RPM,
946702827.964000,0x65D,0,8,87.89RPM,0RPM,
946702827.976000,0x65D,0,8,90.82RPM,0RPM,
946702827.983000,0x65D,0,8,93.75RPM,0RPM,
946702828.002000,0x65D,0,8,93.75RPM,0RPM,
946702828.003000,0x65D,0,8,99.609RPM,0RPM,
946702828.014000,0x65D,0,8,102.539RPM,0RPM,
946702828.025000,0x65D,0,8,102.539RPM,0RPM,
946702828.039000,0x65D,0,8,102.539RPM,0RPM,
946702828.044000,0x65D,0,8,105.468RPM,0RPM,
946702828.056000,0x65D,0,8,105.468RPM,0RPM,
946702828.063000,0x65D,0,8,105.468RPM,0RPM,
946702828.074000,0x65D,0,8,102.539RPM,0RPM,
946702828.087000,0x65D,0,8,102.539RPM,0RPM,
946702828.100000,0x65D,0,8,102.539RPM,0RPM,
946702828.104000,0x65D,0,8,102.539RPM,0RPM,
946702828.121000,0x65D,0,8,102.539RPM,0RPM,
946702828.123000,0x65D,0,8,99.609RPM,0RPM,
946702828.134000,0x65D,0,8,99.609RPM,0RPM,
946702828.145000,0x65D,0,8,99.609RPM,0RPM,
946702828.159000,0x65D,0,8,99.609RPM,0RPM,
946702828.164000,0x65D,0,8,96.679RPM,0RPM,
946702828.176000,0x65D,0,8,96.679RPM,0RPM,
946702828.184000,0x65D,0,8,96.679RPM,0RPM,
946702828.194000,0x65D,0,8,96.679RPM,0RPM,
946702828.205000,0x65D,0,8,93.75RPM,0RPM,
946702828.216000,0x65D,0,8,96.679RPM,0RPM,
946702828.224000,0x65D,0,8,93.75RPM,0RPM,
946702828.236000,0x65D,0,8,96.679RPM,0RPM,
946702828.243000,0x65D,0,8,93.75RPM,0RPM,
946702828.255000,0x65D,0,8,96.679RPM,0RPM,
946702828.265000,0x65D,0,8,90.82RPM,0RPM,
946702828.277000,0x65D,0,8,93.75RPM,0RPM,
946702828.284000,0x65D,0,8,90.82RPM,0RPM,
946702828.296000,0x65D,0,8,87.89RPM,0RPM,
946702828.313000,0x65D,0,8,90.82RPM,0RPM,
946702828.313000,0x65D,0,8,87.89RPM,0RPM,
946702828.325000,0x65D,0,8,87.89RPM,0RPM,
946702828.339000,0x65D,0,8,90.82RPM,0RPM,
946702828.344000,0x65D,0,8,90.82RPM,0RPM,
946702828.363000,0x65D,0,8,93.75RPM,0RPM,
946702828.363000,0x65D,0,8,93.75RPM,0RPM,
946702828.374000,0x65D,0,8,93.75RPM,0RPM,
946702828.386000,0x65D,0,8,93.75RPM,0RPM,
946702828.397000,0x65D,0,8,96.679RPM,0RPM,
946702828.410000,0x65D,0,8,93.75RPM,0RPM,
946702828.416000,0x65D,0,8,90.82RPM,0RPM,
946702828.423000,0x65D,0,8,90.82RPM,0RPM,
946702828.434000,0x65D,0,8,90.82RPM,0RPM,
946702828.445000,0x65D,0,8,90.82RPM,0RPM,
946702828.459000,0x65D,0,8,87.89RPM,0RPM,
946702828.464000,0x65D,0,8,90.82RPM,0RPM,
946702828.483000,0x65D,0,8,84.96RPM,0RPM,
946702828.483000,0x65D,0,8,87.89RPM,0RPM,
946702828.494000,0x65D,0,8,87.89RPM,0RPM,
946702828.507000,0x65D,0,8,84.96RPM,0RPM,
946702828.516000,0x65D,0,8,84.96RPM,0RPM,
946702828.524000,0x65D,0,8,84.96RPM,0RPM,
946702828.536000,0x65D,0,8,82.031RPM,0RPM,
946702828.554000,0x65D,0,8,84.96RPM,0RPM,
946702828.554000,0x65D,0,8,82.031RPM,0RPM,
946702828.567000,0x65D,0,8,84.96RPM,0RPM,
946702828.576000,0x65D,0,8,82.031RPM,0RPM,
946702828.584000,0x65D,0,8,84.96RPM,0RPM,
946702828.596000,0x65D,0,8,82.031RPM,0RPM,
946702828.613000,0x65D,0,8,79.101RPM,0RPM,
946702828.614000,0x65D,0,8,82.031RPM,0RPM,
946702828.626000,0x65D,0,8,76.171RPM,0RPM,
946702828.639000,0x65D,0,8,79.101RPM,0RPM,
946702828.644000,0x65D,0,8,73.242RPM,0RPM,
946702828.656000,0x65D,0,8,76.171RPM,0RPM,
946702828.663000,0x65D,0,8,76.171RPM,0RPM,
946702828.674000,0x65D,0,8,76.171RPM,0RPM,
946702828.686000,0x65D,0,8,76.171RPM,0RPM,
946702828.697000,0x65D,0,8,79.101RPM,0RPM,
946702828.704000,0x65D,0,8,79.101RPM,0RPM,
946702828.716000,0x65D,0,8,82.031RPM,0RPM,
946702828.723000,0x65D,0,8,84.96RPM,0RPM,
946702828.734000,0x65D,0,8,82.031RPM,0RPM,
946702828.746000,0x65D,0,8,82.031RPM,0RPM,
946702828.757000,0x65D,0,8,79.101RPM,0RPM,
946702828.771000,0x65D,0,8,79.101RPM,0RPM,
946702828.782000,0x65D,0,8,76.171RPM,0RPM,
946702828.793000,0x65D,0,8,79.101RPM,0RPM,
946702828.793000,0x65D,0,8,79.101RPM,0RPM,
946702828.805000,0x65D,0,8,76.171RPM,0RPM,
946702828.817000,0x65D,0,8,76.171RPM,0RPM,
946702828.824000,0x65D,0,8,76.171RPM,0RPM,
946702828.836000,0x65D,0,8,73.242RPM,0RPM,
946702828.844000,0x65D,0,8,76.171RPM,0RPM,
946702828.853000,0x65D,0,8,73.242RPM,0RPM,
946702828.867000,0x65D,0,8,73.242RPM,0RPM,
946702828.889000,0x65D,0,8,73.242RPM,0RPM,
946702828.889000,0x65D,0,8,73.242RPM,0RPM,
946702828.896000,0x65D,0,8,70.312RPM,0RPM,
946702828.904000,0x65D,0,8,70.312RPM,0RPM,
946702828.915000,0x65D,0,8,70.312RPM,0RPM,
946702828.926000,0x65D,0,8,70.312RPM,0RPM,
946702828.939000,0x65D,0,8,70.312RPM,0RPM,
946702828.950000,0x65D,0,8,70.312RPM,0RPM,
946702828.956000,0x65D,0,8,70.312RPM,0RPM,
946702828.963000,0x65D,0,8,67.382RPM,0RPM,
946702828.975000,0x65D,0,8,67.382RPM,0RPM,
946702828.986000,0x65D,0,8,70.312RPM,0RPM,
946702828.997000,0x65D,0,8,67.382RPM,0RPM,
946702829.005000,0x65D,0,8,64.453RPM,0RPM,
946702829.017000,0x65D,0,8,67.382RPM,0RPM,
946702829.024000,0x65D,0,8,64.453RPM,0RPM,
946702829.035000,0x65D,0,8,64.453RPM,0RPM,
946702829.046000,0x65D,0,8,61.523RPM,0RPM,
946702829.058000,0x65D,0,8,64.453RPM,0RPM,
946702829.072000,0x65D,0,8,61.523RPM,0RPM,
946702829.084000,0x65D,0,8,61.523RPM,0RPM,
946702829.084000,0x65D,0,8,61.523RPM,0RPM,
946702829.095000,0x65D,0,8,61.523RPM,0RPM,
946702829.106000,0x65D,0,8,61.523RPM,0RPM,
946702829.120000,0x65D,0,8,64.453RPM,0RPM,
946702829.125000,0x65D,0,8,61.523RPM,0RPM,
946702829.142000,0x65D,0,8,64.453RPM,0RPM,
946702829.145000,0x65D,0,8,61.523RPM,0RPM,
946702829.155000,0x65D,0,8,61.523RPM,0RPM,
946702829.166000,0x65D,0,8,61.523RPM,0RPM,
946702829.191000,0x65D,0,8,61.523RPM,0RPM,
946702829.191000,0x65D,0,8,64.453RPM,0RPM,
946702829.197000,0x65D,0,8,58.593RPM,0RPM,
946702829.204000,0x65D,0,8,61.523RPM,0RPM,
946702829.214000,0x65D,0,8,58.593RPM,0RPM,
946702829.227000,0x65D,0,8,58.593RPM,0RPM,
946702829.238000,0x65D,0,8,58.593RPM,0RPM,
946702829.245000,0x65D,0,8,58.593RPM,0RPM,
946702829.257000,0x65D,0,8,55.664RPM,0RPM,
946702829.264000,0x65D,0,8,58.593RPM,0RPM,
946702829.276000,0x65D,0,8,55.664RPM,0RPM,
946702829.287000,0x65D,0,8,55.664RPM,0RPM,
946702829.297000,0x65D,0,8,52.734RPM,0RPM,
946702829.310000,0x65D,0,8,55.664RPM,0RPM,
946702829.337000,0x65D,0,8,52.734RPM,0RPM,
946702829.346000,0x65D,0,8,49.804RPM,0RPM,
946702829.346000,0x65D,0,8,52.734RPM,0RPM,
946702829.358000,0x65D,0,8,49.804RPM,0RPM,
946702829.365000,0x65D,0,8,52.734RPM,0RPM,
946702829.384000,0x65D,0,8,46.875RPM,0RPM,
946702829.385000,0x65D,0,8,0RPM,0RPM,
946702829.395000,0x65D,0,8,49.804RPM,0RPM,
946702829.407000,0x65D,0,8,46.875RPM,0RPM,
946702829.417000,0x65D,0,8,46.875RPM,0RPM,
946702829.432000,0x65D,0,8,46.875RPM,0RPM,
946702829.437000,0x65D,0,8,46.875RPM,0RPM,
946702829.444000,0x65D,0,8,43.945RPM,0RPM,
946702829.454000,0x65D,0,8,46.875RPM,0RPM,
946702829.466000,0x65D,0,8,43.945RPM,0RPM,
946702829.491000,0x65D,0,8,43.945RPM,0RPM,
946702829.492000,0x65D,0,8,43.945RPM,0RPM,
946702829.497000,0x65D,0,8,46.875RPM,0RPM,
946702829.504000,0x65D,0,8,43.945RPM,0RPM,
946702829.515000,0x65D,0,8,41.015RPM,0RPM,
946702829.528000,0x65D,0,8,43.945RPM,0RPM,
946702829.540000,0x65D,0,8,43.945RPM,0RPM,
946702829.550000,0x65D,0,8,41.015RPM,0RPM,
946702829.557000,0x65D,0,8,41.015RPM,0RPM,
946702829.574000,0x65D,0,8,41.015RPM,0RPM,
946702829.574000,0x65D,0,8,38.085RPM,0RPM,
946702829.600000,0x65D,0,8,41.015RPM,0RPM,
946702829.600000,0x65D,0,8,41.015RPM,0RPM,
946702829.610000,0x65D,0,8,38.085RPM,0RPM,
946702829.617000,0x65D,0,8,38.085RPM,0RPM,
946702829.636000,0x65D,0,8,38.085RPM,0RPM,
946702829.636000,0x65D,0,8,35.156RPM,0RPM,
946702829.646000,0x65D,0,8,38.085RPM,0RPM,
946702829.657000,0x65D,0,8,35.156RPM,0RPM,
946702829.665000,0x65D,0,8,32.226RPM,0RPM,
946702829.695000,0x65D,0,8,35.156RPM,0RPM,
946702829.695000,0x65D,0,8,35.156RPM,0RPM,
946702829.706000,0x65D,0,8,38.085RPM,0RPM,
946702829.721000,0x65D,0,8,35.156RPM,0RPM,
946702829.743000,0x65D,0,8,38.085RPM,0RPM,
946702829.755000,0x65D,0,8,41.015RPM,0RPM,
946702829.755000,0x65D,0,8,38.085RPM,0RPM,
946702829.767000,0x65D,0,8,41.015RPM,0RPM,
946702829.778000,0x65D,0,8,41.015RPM,0RPM,
946702829.792000,0x65D,0,8,41.015RPM,0RPM,
946702829.803000,0x65D,0,8,41.015RPM,0RPM,
946702829.814000,0x65D,0,8,43.945RPM,0RPM,
946702829.815000,0x65D,0,8,41.015RPM,0RPM,
946702829.826000,0x65D,0,8,41.015RPM,0RPM,
946702829.840000,0x65D,0,8,41.015RPM,0RPM,
946702829.845000,0x65D,0,8,41.015RPM,0RPM,
946702829.857000,0x65D,0,8,38.085RPM,0RPM,
946702829.874000,0x65D,0,8,38.085RPM,0RPM,
946702829.874000,0x65D,0,8,38.085RPM,0RPM,
946702829.898000,0x65D,0,8,35.156RPM,0RPM,
946702829.898000,0x65D,0,8,38.085RPM,0RPM,
946702829.911000,0x65D,0,8,35.156RPM,0RPM,
946702829.923000,0x65D,0,8,35.156RPM,0RPM,
946702829.946000,0x65D,0,8,35.156RPM,0RPM,
946702829.947000,0x65D,0,8,35.156RPM,0RPM,
946702829.957000,0x65D,0,8,35.156RPM,0RPM,
946702829.971000,0x65D,0,8,32.226RPM,0RPM,
946702829.984000,0x65D,0,8,32.226RPM,0RPM,
946702829.984000,0x65D,0,8,32.226RPM,0RPM,
946702829.995000,0x65D,0,8,32.226RPM,0RPM,
946702830.007000,0x65D,0,8,29.296RPM,0RPM,
946702830.018000,0x65D,0,8,32.226RPM,0RPM,
946702830.026000,0x65D,0,8,29.296RPM,0RPM,
946702830.044000,0x65D,0,8,32.226RPM,0RPM,
946702830.046000,0x65D,0,8,29.296RPM,0RPM,
946702830.055000,0x65D,0,8,29.296RPM,0RPM,
946702830.067000,0x65D,0,8,29.296RPM,0RPM,
946702830.079000,0x65D,0,8,29.296RPM,0RPM,
946702830.086000,0x65D,0,8,26.367RPM,0RPM,
946702830.098000,0x65D,0,8,29.296RPM,0RPM,
946702830.115000,0x65D,0,8,26.367RPM,0RPM,
946702830.116000,0x65D,0,8,26.367RPM,0RPM,
946702830.128000,0x65D,0,8,26.367RPM,0RPM,
946702830.153000,0x65D,0,8,26.367RPM,0RPM,
946702830.153000,0x65D,0,8,23.437RPM,0RPM,
946702830.158000,0x65D,0,8,26.367RPM,0RPM,
946702830.165000,0x65D,0,8,23.437RPM,0RPM,
946702830.176000,0x65D,0,8,20.507RPM,0RPM,
946702830.188000,0x65D,0,8,23.437RPM,0RPM,
946702830.201000,0x65D,0,8,23.437RPM,0RPM,
946702830.212000,0x65D,0,8,20.507RPM,0RPM,
946702830.218000,0x65D,0,8,20.507RPM,0RPM,
946702830.225000,0x65D,0,8,23.437RPM,0RPM,
946702830.236000,0x65D,0,8,23.437RPM,0RPM,
946702830.247000,0x65D,0,8,23.437RPM,0RPM,
946702830.259000,0x65D,0,8,26.367RPM,0RPM,
946702830.272000,0x65D,0,8,29.296RPM,0RPM,
946702830.285000,0x65D,0,8,29.296RPM,0RPM,
946702830.286000,0x65D,0,8,29.296RPM,0RPM,
946702830.297000,0x65D,0,8,35.156RPM,0RPM,
946702830.307000,0x65D,0,8,32.226RPM,0RPM,
946702830.319000,0x65D,0,8,38.085RPM,0RPM,
946702830.333000,0x65D,0,8,38.085RPM,0RPM,
946702830.345000,0x65D,0,8,38.085RPM,0RPM,
946702830.346000,0x65D,0,8,41.015RPM,0RPM,
946702830.356000,0x65D,0,8,41.015RPM,0RPM,
946702830.367000,0x65D,0,8,43.945RPM,0RPM,
946702830.379000,0x65D,0,8,43.945RPM,0RPM,
946702830.402000,0x65D,0,8,43.945RPM,0RPM,
946702830.402000,0x65D,0,8,46.875RPM,0RPM,
946702830.412000,0x65D,0,8,43.945RPM,0RPM,
946702830.419000,0x65D,0,8,46.875RPM,0RPM,
946702830.426000,0x65D,0,8,43.945RPM,0RPM,
946702830.437000,0x65D,0,8,43.945RPM,0RPM,
946702830.455000,0x65D,0,8,43.945RPM,0RPM,
946702830.459000,0x65D,0,8,46.875RPM,0RPM,
946702830.467000,0x65D,0,8,41.015RPM,0RPM,
946702830.479000,0x65D,0,8,43.945RPM,0RPM,
946702830.486000,0x65D,0,8,43.945RPM,0RPM,
946702830.498000,0x65D,0,8,41.015RPM,0RPM,
946702830.507000,0x65D,0,8,43.945RPM,0RPM,
946702830.519000,0x65D,0,8,41.015RPM,0RPM,
946702830.533000,0x65D,0,8,41.015RPM,0RPM,
946702830.556000,0x65D,0,8,41.015RPM,0RPM,
946702830.556000,0x65D,0,8,41.015RPM,0RPM,
946702830.568000,0x65D,0,8,41.015RPM,0RPM,
946702830.579000,0x65D,0,8,38.085RPM,0RPM,
946702830.591000,0x65D,0,8,38.085RPM,0RPM,
946702830.603000,0x65D,0,8,38.085RPM,0RPM,
946702830.613000,0x65D,0,8,38.085RPM,0RPM,
946702830.615000,0x65D,0,8,38.085RPM,0RPM,
946702830.625000,0x65D,0,8,38.085RPM,0RPM,
946702830.639000,0x65D,0,8,35.156RPM,0RPM,
946702830.652000,0x65D,0,8,38.085RPM,0RPM,
946702830.662000,0x65D,0,8,35.156RPM,0RPM,
946702830.668000,0x65D,0,8,38.085RPM,0RPM,
946702830.686000,0x65D,0,8,35.156RPM,0RPM,
946702830.686000,0x65D,0,8,35.156RPM,0RPM,
946702830.708000,0x65D,0,8,35.156RPM,0RPM,
946702830.708000,0x65D,0,8,35.156RPM,0RPM,
946702830.721000,0x65D,0,8,35.156RPM,0RPM,
946702830.732000,0x65D,0,8,32.226RPM,0RPM,
946702830.743000,0x65D,0,8,35.156RPM,0RPM,
946702830.745000,0x65D,0,8,32.226RPM,0RPM,
946702830.757000,0x65D,0,8,32.226RPM,0RPM,
946702830.768000,0x65D,0,8,32.226RPM,0RPM,
946702830.779000,0x65D,0,8,29.296RPM,0RPM,
946702830.792000,0x65D,0,8,32.226RPM,0RPM,
946702830.806000,0x65D,0,8,29.296RPM,0RPM,
946702830.806000,0x65D,0,8,29.296RPM,0RPM,
946702830.816000,0x65D,0,8,29.296RPM,0RPM,
946702830.828000,0x65D,0,8,26.367RPM,0RPM,
946702830.841000,0x65D,0,8,26.367RPM,0RPM,
946702830.854000,0x65D,0,8,29.296RPM,0RPM,
946702830.863000,0x65D,0,8,26.367RPM,0RPM,
946702830.865000,0x65D,0,8,29.296RPM,0RPM,
946702830.876000,0x65D,0,8,26.367RPM,0RPM,
946702830.888000,0x65D,0,8,29.296RPM,0RPM,
946702830.902000,0x65D,0,8,29.296RPM,0RPM,
946702830.911000,0x65D,0,8,32.226RPM,0RPM,
946702830.923000,0x65D,0,8,32.226RPM,0RPM,
946702830.926000,0x65D,0,8,35.156RPM,0RPM,
946702830.938000,0x65D,0,8,35.156RPM,0RPM,
946702830.947000,0x65D,0,8,35.156RPM,0RPM,
946702830.972000,0x65D,0,8,38.085RPM,0RPM,
946702830.972000,0x65D,0,8,38.085RPM,0RPM,
946702830.985000,0x65D,0,8,38.085RPM,0RPM,
946702830.986000,0x65D,0,8,38.085RPM,0RPM,
946702830.996000,0x65D,0,8,41.015RPM,0RPM,
946702831.020000,0x65D,0,8,38.085RPM,0RPM,
946702831.020000,0x65D,0,8,41.015RPM,0RPM,
946702831.034000,0x65D,0,8,41.015RPM,0RPM,
946702831.044000,0x65D,0,8,41.015RPM,0RPM,
946702831.046000,0x65D,0,8,41.015RPM,0RPM,
946702831.058000,0x65D,0,8,43.945RPM,0RPM,
946702831.069000,0x65D,0,8,41.015RPM,0RPM,
946702831.080000,0x65D,0,8,41.015RPM,0RPM,
946702831.092000,0x65D,0,8,41.015RPM,0RPM,
946702831.106000,0x65D,0,8,41.015RPM,0RPM,
946702831.107000,0x65D,0,8,41.015RPM,0RPM,
946702831.117000,0x65D,0,8,41.015RPM,0RPM,
946702831.130000,0x65D,0,8,41.015RPM,0RPM,
946702831.143000,0x65D,0,8,38.085RPM,0RPM,
946702831.152000,0x65D,0,8,38.085RPM,0RPM,
946702831.166000,0x65D,0,8,38.085RPM,0RPM,
946702831.166000,0x65D,0,8,38.085RPM,0RPM,
946702831.177000,0x65D,0,8,38.085RPM,0RPM,
946702831.190000,0x65D,0,8,38.085RPM,0RPM,
946702831.200000,0x65D,0,8,38.085RPM,0RPM,
946702831.214000,0x65D,0,8,38.085RPM,0RPM,
946702831.224000,0x65D,0,8,35.156RPM,0RPM,
946702831.227000,0x65D,0,8,35.156RPM,0RPM,
946702831.237000,0x65D,0,8,35.156RPM,0RPM,
946702831.248000,0x65D,0,8,35.156RPM,0RPM,
946702831.263000,0x65D,0,8,32.226RPM,0RPM,
946702831.273000,0x65D,0,8,35.156RPM,0RPM,
946702831.285000,0x65D,0,8,32.226RPM,0RPM,
946702831.287000,0x65D,0,8,32.226RPM,0RPM,
946702831.297000,0x65D,0,8,35.156RPM,0RPM,
946702831.320000,0x65D,0,8,29.296RPM,0RPM,
946702831.320000,0x65D,0,8,32.226RPM,0RPM,
946702831.333000,0x65D,0,8,32.226RPM,0RPM,
946702831.346000,0x65D,0,8,29.296RPM,0RPM,
946702831.346000,0x65D,0,8,32.226RPM,0RPM,
946702831.357000,0x65D,0,8,29.296RPM,0RPM,
946702831.371000,0x65D,0,8,29.296RPM,0RPM,
946702831.380000,0x65D,0,8,29.296RPM,0RPM,
946702831.392000,0x65D,0,8,26.367RPM,0RPM,
946702831.404000,0x65D,0,8,29.296RPM,0RPM,
946702831.407000,0x65D,0,8,26.367RPM,0RPM,
946702831.417000,0x65D,0,8,23.437RPM,0RPM,
946702831.428000,0x65D,0,8,26.367RPM,0RPM,
946702831.441000,0x65D,0,8,23.437RPM,0RPM,
946702831.453000,0x65D,0,8,23.437RPM,0RPM,
946702831.467000,0x65D,0,8,26.367RPM,0RPM,
946702831.476000,0x65D,0,8,23.437RPM,0RPM,
946702831.477000,0x65D,0,8,26.367RPM,0RPM,
946702831.489000,0x65D,0,8,29.296RPM,0RPM,
946702831.500000,0x65D,0,8,29.296RPM,0RPM,
946702831.515000,0x65D,0,8,29.296RPM,0RPM,
946702831.525000,0x65D,0,8,32.226RPM,0RPM,
946702831.527000,0x65D,0,8,35.156RPM,0RPM,
946702831.538000,0x65D,0,8,35.156RPM,0RPM,
946702831.548000,0x65D,0,8,38.085RPM,0RPM,
946702831.560000,0x65D,0,8,38.085RPM,0RPM,
946702831.575000,0x65D,0,8,41.015RPM,0RPM,
946702831.585000,0x65D,0,8,41.015RPM,0RPM,
946702831.586000,0x65D,0,8,43.945RPM,0RPM,
946702831.597000,0x65D,0,8,43.945RPM,0RPM,
946702831.609000,0x65D,0,8,46.875RPM,0RPM,
946702831.623000,0x65D,0,8,43.945RPM,0RPM,
946702831.634000,0x65D,0,8,43.945RPM,0RPM,
946702831.645000,0x65D,0,8,46.875RPM,0RPM,
946702831.647000,0x65D,0,8,43.945RPM,0RPM,
946702831.657000,0x65D,0,8,46.875RPM,0RPM,
946702831.670000,0x65D,0,8,43.945RPM,0RPM,
946702831.683000,0x65D,0,8,43.945RPM,0RPM,
946702831.693000,0x65D,0,8,43.945RPM,0RPM,
946702831.705000,0x65D,0,8,41.015RPM,0RPM,
946702831.707000,0x65D,0,8,43.945RPM,0RPM,
946702831.719000,0x65D,0,8,41.015RPM,0RPM,
946702831.729000,0x65D,0,8,41.015RPM,0RPM,
946702831.743000,0x65D,0,8,41.015RPM,0RPM,
946702831.753000,0x65D,0,8,38.085RPM,0RPM,
946702831.765000,0x65D,0,8,41.015RPM,0RPM,
946702831.767000,0x65D,0,8,41.015RPM,0RPM,
946702831.778000,0x65D,0,8,38.085RPM,0RPM,
946702831.789000,0x65D,0,8,38.085RPM,0RPM,
946702831.800000,0x65D,0,8,41.015RPM,0RPM,
946702831.813000,0x65D,0,8,38.085RPM,0RPM,
946702831.827000,0x65D,0,8,38.085RPM,0RPM,
946702831.827000,0x65D,0,8,35.156RPM,0RPM,
946702831.839000,0x65D,0,8,38.085RPM,0RPM,
946702831.849000,0x65D,0,8,35.156RPM,0RPM,
946702831.860000,0x65D,0,8,35.156RPM,0RPM,
946702831.875000,0x65D,0,8,35.156RPM,0RPM,
946702831.886000,0x65D,0,8,35.156RPM,0RPM,
946702831.886000,0x65D,0,8,32.226RPM,0RPM,
946702831.897000,0x65D,0,8,32.226RPM,0RPM,
946702831.909000,0x65D,0,8,32.226RPM,0RPM,
946702831.934000,0x65D,0,8,32.226RPM,0RPM,
946702831.934000,0x65D,0,8,32.226RPM,0RPM,
946702831.945000,0x65D,0,8,32.226RPM,0RPM,
946702831.947000,0x65D,0,8,32.226RPM,0RPM,
946702831.957000,0x65D,0,8,29.296RPM,0RPM,
946702831.969000,0x65D,0,8,29.296RPM,0RPM,
946702831.994000,0x65D,0,8,29.296RPM,0RPM,
946702831.994000,0x65D,0,8,32.226RPM,0RPM,
946702832.006000,0x65D,0,8,26.367RPM,0RPM,
946702832.007000,0x65D,0,8,29.296RPM,0RPM,
946702832.018000,0x65D,0,8,29.296RPM,0RPM,
946702832.031000,0x65D,0,8,26.367RPM,0RPM,
946702832.044000,0x65D,0,8,26.367RPM,0RPM,
946702832.054000,0x65D,0,8,23.437RPM,2.929RPM,
946702832.066000,0x65D,0,8,23.437RPM,0RPM,
946702832.067000,0x65D,0,8,23.437RPM,2.929RPM,
946702832.079000,0x65D,0,8,23.437RPM,2.929RPM,
946702832.091000,0x65D,0,8,20.507RPM,2.929RPM,
946702832.102000,0x65D,0,8,20.507RPM,2.929RPM,
946702832.114000,0x65D,0,8,20.507RPM,0RPM,
946702832.139000,0x65D,0,8,23.437RPM,2.929RPM,
946702832.139000,0x65D,0,8,20.507RPM,2.929RPM,
946702832.150000,0x65D,0,8,20.507RPM,5.859RPM,
946702832.162000,0x65D,0,8,20.507RPM,2.929RPM,
946702832.173000,0x65D,0,8,20.507RPM,2.929RPM,
946702832.198000,0x65D,0,8,20.507RPM,5.859RPM,
946702832.198000,0x65D,0,8,17.578RPM,5.859RPM,
946702832.210000,0x65D,0,8,20.507RPM,8.789RPM,
946702832.221000,0x65D,0,8,20.507RPM,5.859RPM,
946702832.236000,0x65D,0,8,17.578RPM,8.789RPM,
946702832.246000,0x65D,0,8,17.578RPM,8.789RPM,
946702832.248000,0x65D,0,8,17.578RPM,11.718RPM,
946702832.258000,0x65D,0,8,17.578RPM,8.789RPM,
946702832.270000,0x65D,0,8,14.648RPM,11.718RPM,
946702832.294000,0x65D,0,8,14.648RPM,14.648RPM,
946702832.295000,0x65D,0,8,14.648RPM,14.648RPM,
946702832.306000,0x65D,0,8,14.648RPM,14.648RPM,
946702832.308000,0x65D,0,8,11.718RPM,17.578RPM,
946702832.318000,0x65D,0,8,11.718RPM,14.648RPM,
946702832.344000,0x65D,0,8,11.718RPM,20.507RPM,
946702832.344000,0x65D,0,8,11.718RPM,23.437RPM,
946702832.354000,0x65D,0,8,8.789RPM,23.437RPM,
946702832.365000,0x65D,0,8,11.718RPM,26.367RPM,
946702832.368000,0x65D,0,8,8.789RPM,26.367RPM,
946702832.378000,0x65D,0,8,8.789RPM,32.226RPM,
946702832.401000,0x65D,0,8,8.789RPM,29.296RPM,
946702832.402000,0x65D,0,8,5.859RPM,35.156RPM,
946702832.414000,0x65D,0,8,8.789RPM,35.156RPM,
946702832.426000,0x65D,0,8,5.859RPM,41.015RPM,
946702832.428000,0x65D,0,8,5.859RPM,38.085RPM,
946702832.450000,0x65D,0,8,5.859RPM,43.945RPM,
946702832.450000,0x65D,0,8,5.859RPM,43.945RPM,
946702832.462000,0x65D,0,8,2.929RPM,43.945RPM,
946702832.473000,0x65D,0,8,2.929RPM,43.945RPM,
946702832.488000,0x65D,0,8,2.929RPM,43.945RPM,
946702832.498000,0x65D,0,8,2.929RPM,41.015RPM,
946702832.498000,0x65D,0,8,2.929RPM,46.875RPM,
946702832.509000,0x65D,0,8,0RPM,43.945RPM,
946702832.522000,0x65D,0,8,2.929RPM,43.945RPM,
946702832.546000,0x65D,0,8,0RPM,43.945RPM,
946702832.546000,0x65D,0,8,0RPM,41.015RPM,
946702832.548000,0x65D,0,8,0RPM,41.015RPM,
946702832.558000,0x65D,0,8,0RPM,43.945RPM,
946702832.570000,0x65D,0,8,0RPM,41.015RPM,
946702832.582000,0x65D,0,8,0RPM,41.015RPM,
