Data Set 6:Time(s),Data Set 6:Angle(rad),Data Set 6:Velocity(rad/s),Data Set 6:Acceleration(rad/s²),,,,,,,,,,,,,,,,,,,,
23.265000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.27,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.275000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.280000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.285,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.290000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.295000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.300000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.305,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.310000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.315000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.32,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.325000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.330000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.335000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.34,87.31879125520540,0,-0.53868167528629700,,,,,,,,,,,,,,,,,,,,
23.345000000000000,87.31879125520540,0,-3.7707717270042700,,,,,,,,,,,,,,,,,,,,
23.350000000000000,87.31879125520540,0,-18.3151769597346,,,,,,,,,,,,,,,,,,,,
23.355,87.31879125520540,-0.096962701551537100,-47.403987425199100,,,,,,,,,,,,,,,,,,,,
23.360000000000000,87.31879125520540,-0.38785080620616600,-81.340932968240500,,,,,,,,,,,,,,,,,,,,
23.365000000000000,87.31879125520540,-1.2605151201699100,-49.020032451042400,,,,,,,,,,,,,,,,,,,,
23.370000000000000,87.301337968926200,-1.2605151201699000,49.020032451046400,,,,,,,,,,,,,,,,,,,,
23.375,87.301337968926200,-0.38785080620611400,81.340932968236600,,,,,,,,,,,,,,,,,,,,
23.380000000000000,87.301337968926200,-0.096962701551537100,47.403987425189500,,,,,,,,,,,,,,,,,,,,
23.385000000000000,87.301337968926200,0,18.315176959733700,,,,,,,,,,,,,,,,,,,,
23.390000000000000,87.301337968926200,0,3.7707717270039800,,,,,,,,,,,,,,,,,,,,
23.395,87.301337968926200,0,0.53868167528629700,,,,,,,,,,,,,,,,,,,,
23.400000000000000,87.301337968926200,0,0,,,,,,,,,,,,,,,,,,,,
23.405000000000000,87.301337968926200,0,0,,,,,,,,,,,,,,,,,,,,
23.41,87.301337968926200,0,0,,,,,,,,,,,,,,,,,,,,
23.415000000000000,87.301337968926200,0,0,,,,,,,,,,,,,,,,,,,,
23.420000000000000,87.301337968926200,0,0,,,,,,,,,,,,,,,,,,,,
23.425000000000000,87.301337968926200,0,0,,,,,,,,,,,,,,,,,,,,
23.43,87.301337968926200,0,0,,,,,,,,,,,,,,,,,,,,
23.435000000000000,87.301337968926200,0,0,,,,,,,,,,,,,,,,,,,,
23.440000000000000,87.301337968926200,0,0,,,,,,,,,,,,,,,,,,,,
23.445,87.301337968926200,0,0,,,,,,,,,,,,,,,,,,,,
23.450000000000000,87.301337968926200,0,0,,,,,,,,,,,,,,,,,,,,
23.455000000000000,87.301337968926200,0,0,,,,,,,,,,,,,,,,,,,,
23.460000000000000,87.301337968926200,0,0,,,,,,,,,,,,,,,,,,,,
23.465,87.301337968926200,0,0.53868167528629700,,,,,,,,,,,,,,,,,,,,
23.470000000000000,87.301337968926200,0,3.7707717270042700,,,,,,,,,,,,,,,,,,,,
23.475000000000000,87.301337968926200,0,18.3151769597346,,,,,,,,,,,,,,,,,,,,
23.48,87.301337968926200,0.096962701551537100,47.403987425199100,,,,,,,,,,,,,,,,,,,,
23.485000000000000,87.301337968926200,0.38785080620616600,81.340932968240500,,,,,,,,,,,,,,,,,,,,
23.490000000000000,87.301337968926200,1.2605151201699100,49.020032451042400,,,,,,,,,,,,,,,,,,,,
23.495000000000000,87.31879125520540,1.2605151201699000,-49.020032451046400,,,,,,,,,,,,,,,,,,,,
23.5,87.31879125520540,0.38785080620611400,-81.340932968236600,,,,,,,,,,,,,,,,,,,,
23.505000000000000,87.31879125520540,0.096962701551537100,-47.403987425189500,,,,,,,,,,,,,,,,,,,,
23.510000000000000,87.31879125520540,0,-18.315176959733700,,,,,,,,,,,,,,,,,,,,
23.515000000000000,87.31879125520540,0,-3.7707717270039800,,,,,,,,,,,,,,,,,,,,
23.52,87.31879125520540,0,-0.53868167528629700,,,,,,,,,,,,,,,,,,,,
23.525000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.530000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.535,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.540000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.545000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.550000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.555,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.560000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.565000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.57,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.575000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.580000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.585000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.59,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.595000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.600000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.605,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.610000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.615000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.620000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.625,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.630000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.635000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.640000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.645,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.650000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.655000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.66,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.665000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.670000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.675000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.68,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.685000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.690000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.695,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.700000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.705000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.710000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.715,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.720000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.725000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.73,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.735000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.740000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.745000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.75,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.755000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.760000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.765000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.77,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.775000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.780000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.785,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.790000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.795000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.800000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.805,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.810000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.815000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.82,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.825000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.830000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.835000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.84,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.845000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.850000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.855,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.860000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.865000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.870000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.875,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.880000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.885000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.890000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.895,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.900000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.905000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
23.91,87.31879125520540,0,0.53868167528629700,,,,,,,,,,,,,,,,,,,,
23.915000000000000,87.31879125520540,0,3.7707717270042700,,,,,,,,,,,,,,,,,,,,
23.920000000000000,87.31879125520540,0,18.3151769597346,,,,,,,,,,,,,,,,,,,,
23.925000000000000,87.31879125520540,0.096962701551537100,47.403987425199100,,,,,,,,,,,,,,,,,,,,
23.93,87.31879125520540,0.38785080620616600,81.340932968240900,,,,,,,,,,,,,,,,,,,,
23.935000000000000,87.31879125520540,1.2605151201699100,49.020032451043900,,,,,,,,,,,,,,,,,,,,
23.940000000000000,87.336244541484700,1.2605151201699100,-49.020032451043900,,,,,,,,,,,,,,,,,,,,
23.945,87.336244541484700,0.38785080620616600,-81.340932968240900,,,,,,,,,,,,,,,,,,,,
23.950000000000000,87.336244541484700,0.096962701551537100,-47.403987425199100,,,,,,,,,,,,,,,,,,,,
23.955000000000000,87.336244541484700,0,-18.3151769597346,,,,,,,,,,,,,,,,,,,,
23.960000000000000,87.336244541484700,0,-3.7707717270042700,,,,,,,,,,,,,,,,,,,,
23.965,87.336244541484700,0,-0.53868167528629700,,,,,,,,,,,,,,,,,,,,
23.970000000000000,87.336244541484700,0,0,,,,,,,,,,,,,,,,,,,,
23.975000000000000,87.336244541484700,0,0,,,,,,,,,,,,,,,,,,,,
23.98,87.336244541484700,0,0,,,,,,,,,,,,,,,,,,,,
23.985000000000000,87.336244541484700,0,0,,,,,,,,,,,,,,,,,,,,
23.990000000000000,87.336244541484700,0,-0.53868167528636000,,,,,,,,,,,,,,,,,,,,
23.995000000000000,87.336244541484700,0,-3.7707717270043300,,,,,,,,,,,,,,,,,,,,
24,87.336244541484700,0,-18.315176959736200,,,,,,,,,,,,,,,,,,,,
24.005000000000000,87.336244541484700,-0.096962701551537100,-47.403987425199500,,,,,,,,,,,,,,,,,,,,
24.010000000000000,87.336244541484700,-0.38785080620617700,-81.340932968240500,,,,,,,,,,,,,,,,,,,,
24.015000000000000,87.336244541484700,-1.2605151201702100,-49.020032451073900,,,,,,,,,,,,,,,,,,,,
24.02,87.31879125520540,-1.2605151201702100,49.020032451073900,,,,,,,,,,,,,,,,,,,,
24.025000000000000,87.31879125520540,-0.38785080620617700,81.340932968240500,,,,,,,,,,,,,,,,,,,,
24.030000000000000,87.31879125520540,-0.096962701551537100,47.403987425199500,,,,,,,,,,,,,,,,,,,,
24.035,87.31879125520540,0,18.315176959736200,,,,,,,,,,,,,,,,,,,,
24.040000000000000,87.31879125520540,0,3.7707717270043300,,,,,,,,,,,,,,,,,,,,
24.045000000000000,87.31879125520540,0,0.53868167528636000,,,,,,,,,,,,,,,,,,,,
24.050000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.055,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.060000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.065000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.07,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.075000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.080000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.085000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.09,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.095000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.100000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.105,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.110000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.115000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.120000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.125,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.130000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.135000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.140000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.145,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.150000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.155000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.16,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.165000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.170000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.175000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.18,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.185000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.190000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.195,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.200000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.205000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.210000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.215,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.220000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.225000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.23,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.235000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.240000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.245000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.25,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.255000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.260000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.265000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.27,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.275000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.280000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.285,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.290000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.295000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.300000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.305,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.310000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.315000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.32,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.325000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.330000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.335000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.34,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.345000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.350000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.355,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.360000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.365000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.370000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.375,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.380000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.385000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.390000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.395,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.400000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.405000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.41,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.415000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.420000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.425000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.43,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.435000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.440000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.445,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.450000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.455000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.460000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.465,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.470000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.475000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.48,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.485000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.490000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.495000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.5,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.505000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.510000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.515000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.52,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.525000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.530000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.535,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.540000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.545000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.550000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.555,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.560000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.565000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.57,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.575000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.580000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.585000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.59,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.595000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.600000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.605,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.610000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.615000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.620000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.625,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.630000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.635000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.640000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.645,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.650000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.655000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.66,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.665000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.670000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.675000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.68,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.685000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.690000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.695,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.700000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.705000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.710000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.715,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.720000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.725000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.73,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.735000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.740000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.745000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.75,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.755000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.760000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.765000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.77,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.775000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.780000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.785,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.790000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.795000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.800000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.805,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.810000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.815000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.82,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.825000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.830000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.835000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.84,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.845000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.850000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.855,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.860000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.865000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.870000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.875,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.880000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.885000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.890000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.895,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.900000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.905000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.91,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.915000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.920000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.925000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.93,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.935000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.940000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.945,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.950000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.955000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.960000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.965,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.970000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.975000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.98,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
24.985000000000000,87.31879125520540,0,0,,,,,,,,,,,,,,,,,,,,
