# Logger type: CL2000
# HW rev: 8.2x
# FW rev: 5.86
# Logger ID: id0001
# Session No.: 141
# Split No.: 1
# Time: 20250130T171033
# Value separator: ";"
# Time format: 4
# Time separator: ""
# Time separator ms: ""
# Date separator: ""
# Time and date separator: "T"
# Bit-rate: 500000
# Silent mode: false
# Cyclic mode: false
Timestamp;Type;ID;Data
30T171034358;0;65e;0000000000000000
30T171034361;0;751;0000000201000000
30T171034361;1;6e0;0000000000000000
30T171034361;1;5e0;0000000001000000
30T171034365;0;752;0000000000000000
30T171034367;0;65d;0000000000000000
30T171034367;0;65e;0000000000000000
30T171034371;1;6e0;0000000000000000
30T171034371;1;5e0;0000000001000000
30T171034377;0;65d;0000000000000000
30T171034377;0;65e;0000000000000000
30T171034381;1;6e0;0000000000000000
30T171034381;1;5e0;0000000001000000
30T171034387;0;65d;0000000000000000
30T171034387;0;65e;0000000000000000
30T171034391;1;6e0;0000000000000000
30T171034391;1;5e0;0000000001000000
30T171034397;0;65d;0000000000000000
30T171034397;0;65e;0000000000000000
30T171034398;0;752;0000000000000000
30T171034401;1;6e0;0000000000000000
30T171034401;1;5e0;0000000001000000
30T171034407;0;65d;0000000000000000
30T171034407;0;65e;0000000000000000
30T171034411;0;751;0000000201000000
30T171034411;1;6e0;0000000000000000
30T171034411;1;5e0;0000000001000000
30T171034417;0;65d;0000000000000000
30T171034417;0;65e;0000000000000000
30T171034421;1;6e0;0000000000000000
30T171034421;1;5e0;0000000001000000
30T171034427;0;65d;0000000000000000
30T171034427;0;65e;0000000000000000
30T171034430;0;752;0000000000000000
30T171034431;1;6e0;0000000000000000
30T171034431;1;5e0;0000000001000000
30T171034437;0;65d;0000000000000000
30T171034437;0;65e;0000000000000000
30T171034441;1;6e0;0000000000000000
30T171034441;1;5e0;0000000001000000
30T171034446;0;65d;0000000000000000
30T171034446;0;65e;0000000000000000
30T171034450;1;6e0;0000000000000000
30T171034451;1;5e0;0000000001000000
30T171034456;0;65d;0000000000000000
30T171034457;0;65e;0000000000000000
30T171034460;0;751;0000000201000000
30T171034461;1;6e0;0000000000000000
30T171034461;1;5e0;0000000001000000
30T171034463;0;752;0000000000000000
30T171034466;0;65d;0000000000000000
30T171034466;0;65e;0000000000000000
30T171034470;1;6e0;0000000000000000
30T171034471;1;5e0;0000000001000000
30T171034476;0;65d;0000000000000000
30T171034477;0;65e;0000000000000000
30T171034480;1;6e0;0000000000000000
30T171034481;1;5e0;0000000001000000
30T171034486;0;65d;0000000000000000
30T171034486;0;65e;0000000000000000
30T171034490;1;6e0;0000000000000000
30T171034491;1;5e0;0000000001000000
30T171034496;0;65d;0000000000000000
30T171034496;0;752;0000000000000000
30T171034496;0;65e;0000000000000000
30T171034500;1;6e0;0000000000000000
30T171034501;1;5e0;0000000001000000
30T171034506;0;65d;0000000000000000
30T171034506;0;65e;0000000000000000
30T171034510;0;751;0000000201000000
30T171034510;1;6e0;0000000000000000
30T171034511;1;5e0;0000000001000000
30T171034516;0;65d;0000000000000000
30T171034516;0;65e;0000000000000000
30T171034520;1;6e0;0000000000000000
30T171034520;1;5e0;0000000001000000
30T171034526;0;65d;0000000000000000
30T171034526;0;65e;0000000000000000
30T171034529;0;752;0000000000000000
30T171034530;1;6e0;0000000000000000
30T171034530;1;5e0;0000000001000000
30T171034536;0;65d;0000000000000000
30T171034536;0;65e;0000000000000000
30T171034540;1;6e0;0000000000000000
30T171034540;1;5e0;0000000001000000
30T171034548;0;65d;0000000000000000
30T171034548;0;65e;0000000000000000
30T171034550;1;6e0;0000000000000000
30T171034550;1;5e0;0000000001000000
30T171034555;0;65d;0000000000000000
30T171034556;0;65e;0000000000000000
30T171034560;0;751;0000000201000000
30T171034560;1;6e0;0000000000000000
30T171034560;1;5e0;0000000001000000
30T171034562;0;752;0000000000000000
30T171034565;0;65d;0000000000000000
30T171034565;0;65e;0000000000000000
30T171034570;1;6e0;0000000000000000
30T171034570;1;5e0;0000000001000000
30T171034575;0;65d;0000000000000000
30T171034575;0;65e;0000000000000000
30T171034580;1;6e0;0000000000000000
30T171034580;1;5e0;0000000001000000
30T171034585;0;65d;0000000000000000
30T171034585;0;65e;0000000000000000
30T171034590;1;6e0;0000000000000000
30T171034590;1;5e0;0000000001000000
30T171034595;0;752;0000000000000000
30T171034595;0;65d;0000000000000000
30T171034595;0;65e;0000000000000000
30T171034600;1;6e0;0000000000000000
30T171034600;1;5e0;0000000001000000
30T171034605;0;65d;0000000000000000
30T171034605;0;65e;0000000000000000
30T171034610;0;751;0000000201000000
30T171034610;1;6e0;0000000000000000
30T171034610;1;5e0;0000000001000000
30T171034615;0;65d;0000000000000000
30T171034615;0;65e;0000000000000000
30T171034620;1;6e0;0000000000000000
30T171034620;1;5e0;0000000001000000
30T171034625;0;65d;0000000000000000
30T171034625;0;65e;0000000000000000
30T171034628;0;752;0000000000000000
30T171034630;1;6e0;0000000000000000
30T171034630;1;5e0;0000000001000000
30T171034635;0;65d;0000000000000000
30T171034635;0;65e;0000000000000000
30T171034640;1;6e0;0000000000000000
30T171034640;1;5e0;0000000001000000
30T171034644;0;65d;0000000000000000
30T171034645;0;65e;0000000000000000
30T171034649;1;6e0;0000000000000000
30T171034650;1;5e0;0000000001000000
30T171034654;0;65d;0000000000000000
30T171034655;0;65e;0000000000000000
